"","st_fips","state_name","place_name","year"
"16755","4208760","Pennsylvania","Bristol borough","2015"
"16756","4208760","Pennsylvania","Bristol borough","2015"
"16757","4208760","Pennsylvania","Bristol borough","2015"
"16758","4208760","Pennsylvania","Bristol borough","2015"
"16759","4208760","Pennsylvania","Bristol borough","2015"
"16760","4208760","Pennsylvania","Bristol borough","2015"
"16761","4208760","Pennsylvania","Bristol borough","2015"
"16762","4208760","Pennsylvania","Bristol borough","2015"
"16763","4208760","Pennsylvania","Bristol borough","2015"
"16764","4208760","Pennsylvania","Bristol borough","2015"
"16765","4208760","Pennsylvania","Bristol borough","2015"
"16766","4215432","Pennsylvania","Colwyn borough","2015"
"16767","4276184","Pennsylvania","Taylor borough","2015"
"16768","4276184","Pennsylvania","Taylor borough","2015"
"16769","4276184","Pennsylvania","Taylor borough","2015"
"16770","4276184","Pennsylvania","Taylor borough","2015"
"16771","4276184","Pennsylvania","Taylor borough","2015"
"16772","4276184","Pennsylvania","Taylor borough","2015"
"16773","4276184","Pennsylvania","Taylor borough","2015"
"16774","4276184","Pennsylvania","Taylor borough","2015"
"16775","4276184","Pennsylvania","Taylor borough","2015"
"16776","4276184","Pennsylvania","Taylor borough","2015"
"16777","4276184","Pennsylvania","Taylor borough","2015"
"16778","4276184","Pennsylvania","Taylor borough","2015"
"16779","4276184","Pennsylvania","Taylor borough","2015"
"16780","4276184","Pennsylvania","Taylor borough","2015"
"16781","4276184","Pennsylvania","Taylor borough","2015"
"16782","4276184","Pennsylvania","Taylor borough","2015"
"16783","4276184","Pennsylvania","Taylor borough","2015"
"16784","4276184","Pennsylvania","Taylor borough","2015"
"16785","4276184","Pennsylvania","Taylor borough","2015"
"16786","4276184","Pennsylvania","Taylor borough","2015"
"16787","4276184","Pennsylvania","Taylor borough","2015"
"16788","4276184","Pennsylvania","Taylor borough","2015"
"16789","4276184","Pennsylvania","Taylor borough","2015"
"16790","4276184","Pennsylvania","Taylor borough","2015"
"16791","4276184","Pennsylvania","Taylor borough","2015"
"16792","4276184","Pennsylvania","Taylor borough","2015"
"16793","4276184","Pennsylvania","Taylor borough","2015"
"16794","4276184","Pennsylvania","Taylor borough","2015"
"16795","4276184","Pennsylvania","Taylor borough","2015"
"16796","4276184","Pennsylvania","Taylor borough","2015"
"16797","4276184","Pennsylvania","Taylor borough","2015"
"16798","4276184","Pennsylvania","Taylor borough","2015"
"16799","4276184","Pennsylvania","Taylor borough","2015"
"16800","4276184","Pennsylvania","Taylor borough","2015"
"16801","4276184","Pennsylvania","Taylor borough","2015"
