"","EPISODE_ID","EVENT_ID","BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","STATE","STATE_FIPS","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","FLOOD_CAUSE"
"387",1182649,5430213,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",10,"KOOCHICHING",0,0,0,0,"","",NA
"388",1182855,5430298,200412,30,200412,31,"IDAHO",16,"Heavy Snow","Z",31,"BIG AND LITTLE WOOD RIVER REGION",0,0,0,0,"","",NA
"389",1182579,5430693,200412,20,200412,20,"NORTH CAROLINA",37,"Winter Storm","Z",95,"CARTERET",0,0,0,0,"","",NA
"390",1182579,5430694,200412,20,200412,20,"NORTH CAROLINA",37,"Winter Weather","Z",93,"CRAVEN",0,0,0,0,"","",NA
"391",1182579,5430695,200412,20,200412,20,"NORTH CAROLINA",37,"Winter Weather","Z",90,"DUPLIN",0,0,0,0,"","",NA
"392",1182579,5430696,200412,20,200412,20,"NORTH CAROLINA",37,"Winter Weather","Z",103,"EASTERN DARE",0,0,0,0,"","",NA
"393",1182786,5430504,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",149,"RUTHERFORD",0,0,0,0,"2K","",NA
"394",1182786,5430505,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",85,"HUMPHREYS",0,0,0,0,"1K","",NA
"395",1182786,5430506,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",37,"DAVIDSON",0,0,0,0,"1K","",NA
"396",1182786,5430507,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",149,"RUTHERFORD",0,0,0,0,"1K","",NA
"397",1183457,5431081,200411,12,200411,12,"UTAH",49,"Flash Flood","C",53,"WASHINGTON",0,0,0,0,"65K","",NA
"398",1183034,5430998,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",107,"HOPKINS",0,0,0,0,"","",NA
"399",1183034,5430999,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",105,"HUNT",0,0,0,0,"","",NA
"400",1182791,5430746,200412,13,200412,14,"MICHIGAN",26,"Winter Storm","Z",78,"CASS",0,0,0,0,"0","",NA
"401",1182654,5430353,200412,12,200412,12,"IOWA",19,"High Wind","Z",53,"JONES",0,0,0,0,"10K","",NA
"402",1182853,5430291,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",20,"UPPER SNAKE RIVER PLAIN",0,0,0,0,"","",NA
"403",1182926,5430426,200412,26,200412,27,"RHODE ISLAND",44,"Winter Storm","Z",1,"NORTHWEST PROVIDENCE",0,0,0,0,"","",NA
"404",1182926,5430427,200412,26,200412,27,"RHODE ISLAND",44,"Winter Storm","Z",5,"BRISTOL",0,0,0,0,"","",NA
"405",1183012,5430303,200412,12,200412,13,"MICHIGAN",26,"Winter Storm","Z",8,"CHIPPEWA",0,0,0,0,"","",NA
"406",1182853,5430287,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",23,"CARIBOU HIGHLANDS",0,0,0,0,"","",NA
"407",1182853,5430288,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",32,"LOST RIVER / PAHSIMEROI",0,0,0,0,"","",NA
"408",1182853,5430289,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",18,"SAWTOOTH MOUNTAINS",0,0,0,0,"","",NA
"409",1182649,5430214,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",11,"NORTHERN ST. LOUIS",0,0,0,0,"","",NA
"410",1182649,5430217,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",19,"CENTRAL ST. LOUIS",0,0,0,0,"","",NA
"411",1182649,5430218,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",20,"SOUTHERN LAKE",0,0,0,0,"","",NA
"412",1182649,5430219,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",21,"SOUTHERN COOK",0,0,0,0,"","",NA
"413",1182649,5430220,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",25,"NORTHERN CASS",0,0,0,0,"","",NA
"414",1182649,5430221,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",26,"SOUTHERN ITASCA",0,0,0,0,"","",NA
"415",1182649,5430216,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",18,"NORTHERN ITASCA",0,0,0,0,"","",NA
"416",1183004,5430454,200412,30,200412,30,"NORTH DAKOTA",38,"Ice Storm","Z",39,"CASS",0,0,0,0,"","",NA
"417",1182649,5430222,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",35,"NORTHERN AITKIN",0,0,0,0,"","",NA
"418",1182649,5430223,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",37,"SOUTHERN ST. LOUIS / CARLTON",0,0,0,0,"","",NA
"419",1182650,5430224,200412,19,200412,19,"MICHIGAN",26,"Winter Storm","Z",49,"HURON",0,0,0,0,"","",NA
"420",1183012,5430304,200412,12,200412,13,"MICHIGAN",26,"Winter Storm","Z",15,"MACKINAC",0,0,0,0,"","",NA
"421",1183027,5432512,200412,25,200412,25,"ALASKA",2,"Blizzard","Z",207,"CHUKCHI SEA COAST",0,0,0,0,"","",NA
"422",1187079,5432604,200408,5,200408,6,"GULF OF MEXICO",85,"Marine Thunderstorm Wind","M",550,"SW PASS OF THE MS R TO ATCHAFALAYA R LA OUT 20NM",0,0,0,0,"","",NA
"423",1187080,5432605,200408,30,200408,30,"MISSISSIPPI",28,"Hail","C",47,"HARRISON",0,0,0,0,"","",NA
"424",1187081,5432606,200408,30,200408,30,"MISSISSIPPI",28,"Thunderstorm Wind","C",47,"HARRISON",0,0,0,0,"2K","",NA
"425",1183032,5432607,200412,6,200412,6,"TEXAS",48,"Thunderstorm Wind","C",139,"ELLIS",0,0,0,0,"","",NA
"426",1183032,5432608,200412,6,200412,6,"TEXAS",48,"Thunderstorm Wind","C",221,"HOOD",0,0,0,0,"","",NA
"427",1183206,5432637,200412,9,200412,9,"GEORGIA",13,"Flood","Z",2,"WALKER",0,0,0,0,"","",NA
"428",1183207,5432638,200412,10,200412,10,"GEORGIA",13,"Hail","C",115,"FLOYD",0,0,0,0,"","",NA
"429",1182587,5430869,200412,6,200412,7,"OREGON",41,"Heavy Snow","Z",30,"NORTHERN & EASTERN KLAMATH COUNTY & WESTERN LAKE COUNTY",0,0,0,0,"","",NA
"430",1182587,5430870,200412,7,200412,8,"OREGON",41,"Heavy Snow","Z",27,"SOUTH CENTRAL OREGON CASCADES",0,0,0,0,"","",NA
"431",1183458,5431084,200411,25,200411,26,"UTAH",49,"Heavy Snow","Z",8,"W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE",0,0,0,0,"","",NA
"432",1183459,5431085,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",8,"W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE",0,0,0,0,"","",NA
"433",1183459,5431086,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",3,"W SALT LAKE T X W/E TOOLE T X E",2,0,0,0,"30K","",NA
"434",1183459,5431087,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",7,"RICH/CACHE T NW/P E C WEBER/MOST OF MORGAN/NW SUMMIT/NE SALT LAKE/X NE BOX ELDER",9,0,0,0,"250K","",NA
"435",1183459,5431088,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",2,"NE BOX ELDER T X NE/W WEBER/DAVIS",0,0,0,0,"","",NA
"436",1183459,5431089,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",17,"X NW KANE/XS XE IRON/N W WASHINGTON/NW WC GARFIELD/PIUTE/W WAYNE/SEVIER T C/X E MILLARD/S SANPETE T SC/X SE JUAB/P X NW EMERY/X E BEAVER",0,0,0,0,"","",NA
"437",1183459,5431090,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",6,"P NC WEBER/P C MORGAN/P W C SUMMIT/P SC WASATCH",0,0,0,0,"","",NA
"438",1183459,5431091,200411,27,200411,28,"UTAH",49,"Heavy Snow","Z",16,"BEAVER T X E/IRON T XS XE",0,0,0,0,"","",NA
"439",1182734,5430710,200412,29,200412,29,"CALIFORNIA",6,"Flash Flood","C",37,"LOS ANGELES",0,0,0,0,"","",NA
"440",1182792,5430834,200412,13,200412,14,"INDIANA",18,"Winter Storm","Z",3,"LA PORTE",0,0,0,0,"0","",NA
"441",1187101,5430986,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",38,"TANGIPAHOA",0,0,0,0,"1K","",NA
"442",1183034,5430994,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",143,"HAMILTON",0,0,0,0,"","",NA
"443",1183034,5430995,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",135,"HENDERSON",0,0,0,0,"","",NA
"444",1183034,5430996,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",145,"HILL",0,0,0,0,"","",NA
"445",1183034,5430997,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",131,"HOOD",0,0,0,0,"","",NA
"446",1182574,5430583,200412,9,200412,10,"WISCONSIN",55,"Dense Fog","Z",66,"MILWAUKEE",0,0,0,0,"","",NA
"447",1183002,5430180,200412,29,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",15,"RAMSEY",0,0,0,0,"","",NA
"448",1183012,5430305,200412,12,200412,13,"MICHIGAN",26,"Winter Storm","Z",21,"ANTRIM",0,0,0,0,"","",NA
"449",1183012,5430306,200412,12,200412,13,"MICHIGAN",26,"Winter Storm","Z",19,"CHARLEVOIX",0,0,0,0,"","",NA
"450",1183012,5430307,200412,12,200412,13,"MICHIGAN",26,"Winter Storm","Z",24,"ALPENA",0,0,0,0,"","",NA
"451",1182988,5430440,200412,7,200412,7,"ALABAMA",1,"Thunderstorm Wind","C",125,"TUSCALOOSA",0,0,0,0,"1K","",NA
"452",1182935,5430546,200412,23,200412,23,"NEW YORK",36,"High Wind","Z",30,"SOUTHERN FRANKLIN",0,0,0,0,"10K","",NA
"453",1182989,5430441,200412,7,200412,7,"ALABAMA",1,"Thunderstorm Wind","C",115,"ST. CLAIR",0,0,0,0,"3K","",NA
"454",1182990,5430442,200412,7,200412,7,"ALABAMA",1,"Thunderstorm Wind","C",125,"TUSCALOOSA",0,0,0,0,"2K","",NA
"455",1182991,5430443,200412,7,200412,7,"ALABAMA",1,"Thunderstorm Wind","C",125,"TUSCALOOSA",0,0,0,0,"2K","",NA
"456",1182935,5430543,200412,23,200412,23,"NEW YORK",36,"High Wind","Z",29,"SOUTHEASTERN ST. LAWRENCE",0,0,0,0,"10K","",NA
"457",1182935,5430544,200412,23,200412,23,"NEW YORK",36,"High Wind","Z",35,"EASTERN ESSEX",0,0,0,0,"10K","",NA
"458",1182935,5430545,200412,23,200412,23,"NEW YORK",36,"High Wind","Z",27,"NORTHERN FRANKLIN",0,0,0,0,"10K","",NA
"459",1183004,5430455,200412,30,200412,30,"NORTH DAKOTA",38,"Ice Storm","Z",49,"RANSOM",0,0,0,0,"","",NA
"460",1182934,5430542,200412,11,200412,11,"VERMONT",50,"Winter Weather","Z",2,"WESTERN FRANKLIN",0,0,0,0,"5K","",NA
"461",1187087,5432695,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",58,"ST. JOHN THE BAPTIST",0,0,0,0,"5K","",NA
"462",1187087,5432696,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",59,"UPPER LAFOURCHE",0,0,0,0,"5K","",NA
"463",1187087,5432697,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",65,"UPPER TERREBONNE",0,0,0,0,"5K","",NA
"464",1183028,5432526,200412,26,200412,26,"ALASKA",2,"High Wind","Z",203,"CENTRAL BEAUFORT SEA COAST",0,0,0,0,"","",NA
"465",1183030,5432537,200412,27,200412,29,"ALASKA",2,"Blizzard","Z",226,"NE. SLOPES OF THE ERN AK RNG",0,0,0,0,"","",NA
"466",1182588,5430874,200412,4,200412,4,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"467",1182589,5430875,200412,5,200412,6,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"468",1182589,5430876,200412,6,200412,6,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"469",1182590,5430877,200412,10,200412,10,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"470",1187101,5431098,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",65,"UPPER TERREBONNE",0,0,0,0,"2K","",NA
"471",1187101,5431099,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",68,"LOWER JEFFERSON",0,0,0,0,"10K","",NA
"472",1187101,5431100,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",66,"LOWER TERREBONNE",0,0,0,0,"18K","",NA
"473",1187101,5431101,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",67,"LOWER LAFOURCHE",0,0,0,0,"18K","",NA
"474",1187101,5431102,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",69,"LOWER PLAQUEMINES",0,0,0,0,"10K","",NA
"475",1187101,5431103,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",70,"LOWER ST. BERNARD",0,0,0,0,"5K","",NA
"476",1187101,5431104,200410,9,200410,10,"LOUISIANA",22,"Storm Surge/Tide","Z",40,"ST. TAMMANY",0,0,0,0,"10K","",NA
"477",1182576,5430664,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",62,"IOWA",0,0,0,0,"1K","",NA
"478",1182734,5430709,200412,28,200412,28,"CALIFORNIA",6,"Flash Flood","C",83,"SANTA BARBARA",0,0,0,0,"","",NA
"479",1182578,5430683,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",64,"JEFFERSON",0,0,0,0,"","",NA
"480",1182992,5430444,200412,9,200412,9,"ALABAMA",1,"Flash Flood","C",107,"PICKENS",0,0,0,0,"6K","",NA
"481",1183003,5430445,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",13,"PENNINGTON",0,0,0,0,"","",NA
"482",1182576,5430660,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",57,"COLUMBIA",0,0,0,0,"2K","",NA
"483",1187088,5432703,200409,22,200409,23,"LOUISIANA",22,"Storm Surge/Tide","Z",67,"LOWER LAFOURCHE",0,0,0,0,"5K","",NA
"484",1183017,5432704,200412,28,200412,30,"ARIZONA",4,"Flood","Z",8,"YAVAPAI COUNTY MOUNTAINS",0,0,0,0,"","",NA
"485",2152386,5431451,200411,3,200411,3,"NEVADA",32,"Heavy Snow","Z",3,"GREATER RENO/CARSON CITY/MINDEN AREA",0,0,0,0,"","",NA
"486",1183187,5432464,200412,20,200412,21,"WISCONSIN",55,"Winter Storm","Z",37,"WAUPACA",0,0,0,0,"","",NA
"487",1183187,5432465,200412,20,200412,21,"WISCONSIN",55,"Winter Storm","Z",38,"OUTAGAMIE",0,0,0,0,"","",NA
"488",1183031,5432538,200412,1,200412,1,"ALASKA",2,"Heavy Snow","Z",216,"LOWER KOYUKUK MIDDLE YKN VLYS",0,0,0,0,"","",NA
"489",1183032,5432539,200412,6,200412,6,"TEXAS",48,"Thunderstorm Wind","C",221,"HOOD",0,0,0,0,"","",NA
"490",1187088,5432698,200409,22,200409,23,"LOUISIANA",22,"Tropical Storm","Z",68,"LOWER JEFFERSON",0,0,0,0,"0K","",NA
"491",1183187,5432461,200412,20,200412,21,"WISCONSIN",55,"Winter Storm","Z",31,"SHAWANO",0,0,0,0,"","",NA
"492",1183187,5432462,200412,20,200412,21,"WISCONSIN",55,"Winter Storm","Z",35,"WOOD",0,0,0,0,"","",NA
"493",1182789,5430647,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",94,"LAWRENCE",0,0,0,0,"","",NA
"494",1182576,5430672,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",70,"WALWORTH",0,0,0,0,"2K","",NA
"495",1182576,5430657,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",51,"FOND DU LAC",0,0,0,0,"3K","",NA
"496",1182578,5430684,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",65,"WAUKESHA",0,0,0,0,"","",NA
"497",1182578,5430682,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",62,"IOWA",0,0,0,0,"","",NA
"498",1183006,5430468,200412,31,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",14,"BENSON",0,0,0,0,"","",NA
"499",1182578,5430689,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",70,"WALWORTH",0,0,0,0,"","",NA
"500",1182578,5430690,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",71,"RACINE",0,0,0,0,"","",NA
"501",1182578,5430691,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",72,"KENOSHA",0,0,0,0,"","",NA
"502",1182666,5430478,200412,20,200412,20,"NEBRASKA",31,"High Wind","Z",57,"KEITH",0,0,0,0,"","",NA
"503",1182666,5430479,200412,20,200412,20,"NEBRASKA",31,"High Wind","Z",58,"PERKINS",0,0,0,0,"","",NA
"504",1182684,5430489,200412,24,200412,25,"TEXAS",48,"Heavy Snow","Z",238,"GALVESTON",0,0,0,0,"","",NA
"505",1182926,5430429,200412,26,200412,27,"RHODE ISLAND",44,"Winter Storm","Z",7,"NEWPORT",0,0,0,0,"","",NA
"506",1182656,5430360,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",68,"BON HOMME",0,0,0,0,"","",NA
"507",1182656,5430361,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",40,"BROOKINGS",0,0,0,0,"","",NA
"508",1182656,5430362,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",70,"CLAY",0,0,0,0,"","",NA
"509",1182656,5430363,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",60,"HANSON",0,0,0,0,"","",NA
"510",1182656,5430364,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",65,"HUTCHINSON",0,0,0,0,"","",NA
"511",1183013,5430326,200412,20,200412,21,"MICHIGAN",26,"Winter Storm","Z",31,"MANISTEE",0,0,0,0,"","",NA
"512",1183003,5430190,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",5,"ROSEAU",0,0,0,0,"","",NA
"513",1183003,5430191,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",6,"LAKE OF THE WOODS",0,0,0,0,"","",NA
"514",1182578,5430685,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",66,"MILWAUKEE",0,0,0,0,"","",NA
"515",1182727,5430611,200412,9,200412,9,"MISSISSIPPI",28,"Thunderstorm Wind","C",69,"KEMPER",1,0,0,0,"70K","",NA
"516",1182727,5430612,200412,9,200412,9,"MISSISSIPPI",28,"Flash Flood","C",103,"NOXUBEE",0,0,0,0,"2K","",NA
"517",1182728,5430616,200412,9,200412,9,"LOUISIANA",22,"Flash Flood","C",29,"CONCORDIA",0,0,0,0,"5K","",NA
"518",1182788,5430640,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",25,"DICKSON",0,0,0,0,"","",NA
"519",1182789,5430641,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",7,"ROBERTSON",0,0,0,0,"","",NA
"520",1182734,5430703,200412,27,200412,29,"CALIFORNIA",6,"Heavy Rain","C",83,"SANTA BARBARA",0,0,0,0,"","",NA
"521",1183006,5430199,200412,31,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",29,"STEELE",0,0,0,0,"","",NA
"522",1182576,5430673,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",71,"RACINE",0,0,0,0,"1K","",NA
"523",1183471,5431312,200412,1,200412,1,"WEST VIRGINIA",54,"High Wind","Z",50,"HAMPSHIRE",0,0,0,0,"","",NA
"524",1183002,5430188,200412,29,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",30,"TRAILL",0,0,0,0,"","",NA
"525",1183003,5430189,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",4,"KITTSON",0,0,0,0,"","",NA
"526",1183013,5430327,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",17,"CHEBOYGAN",0,0,0,0,"","",NA
"527",1183013,5430328,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",27,"KALKASKA",0,0,0,0,"","",NA
"528",1183002,5430187,200412,29,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",29,"STEELE",0,0,0,0,"","",NA
"529",1182925,5430415,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",16,"EASTERN NORFOLK",0,0,0,0,"","",NA
"530",1182651,5430342,200412,23,200412,23,"MICHIGAN",26,"Winter Storm","Z",76,"WAYNE",0,0,0,0,"","",NA
"531",1182651,5430343,200412,23,200412,23,"MICHIGAN",26,"Winter Storm","Z",82,"LENAWEE",0,0,0,0,"","",NA
"532",1182848,5430276,200412,11,200412,11,"PENNSYLVANIA",42,"Storm Surge/Tide","Z",71,"PHILADELPHIA",0,0,0,0,"","0",NA
"533",1182655,5430358,200412,12,200412,12,"ILLINOIS",17,"High Wind","Z",9,"WHITESIDE",0,0,0,0,"1.5K","",NA
"534",1182656,5430359,200412,12,200412,12,"SOUTH DAKOTA",46,"High Wind","Z",38,"BEADLE",0,0,0,0,"","",NA
"535",1182849,5430277,200412,11,200412,11,"DELAWARE",10,"Storm Surge/Tide","Z",3,"INLAND SUSSEX",0,0,0,0,"","0",NA
"536",1183420,5432492,200401,28,200401,28,"NEVADA",32,"Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE",0,0,0,0,"","",NA
"537",1183421,5432493,200401,1,200401,1,"NEVADA",32,"Heavy Snow","Z",31,"N ELKO CNTY",0,0,0,0,"","",NA
"538",1183422,5432494,200402,3,200402,3,"NEVADA",32,"Heavy Snow","Z",32,"SW & SC ELKO",0,0,0,0,"","",NA
"539",1183422,5432495,200402,3,200402,3,"NEVADA",32,"Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE",0,0,0,0,"","",NA
"540",1183038,5431155,200412,30,200412,31,"MONTANA",30,"Winter Storm","Z",18,"DANIELS",0,0,0,0,"","",NA
"541",1182736,5430723,200412,31,200412,31,"CALIFORNIA",6,"Flash Flood","C",83,"SANTA BARBARA",0,0,0,0,"","",NA
"542",1182737,5430724,200412,22,200412,22,"TEXAS",48,"Winter Storm","Z",41,"LYNN",0,0,0,0,"","",NA
"543",1182687,5430725,200412,1,200412,16,"INDIANA",18,"Flood","Z",44,"PARKE",0,0,0,0,"20K","0",NA
"544",1182687,5430726,200412,1,200412,18,"INDIANA",18,"Flood","Z",60,"SULLIVAN",0,0,0,0,"20K","0",NA
"545",1165348,5381299,200401,19,200401,20,"ALASKA",2,"High Wind","Z",212,"ERN NORTON SOUND NULATO HILLS",0,0,0,0,"","",NA
"546",1165350,5381309,200402,25,200402,25,"GULF OF MEXICO",85,"Marine Thunderstorm Wind","M",75,"KEY W TO DRY TORTUGAS WATERS",0,0,0,0,"","",NA
"547",1183241,5431282,200403,20,200403,21,"HAWAII",15,"High Wind","Z",7,"WEST HAWAII",0,0,0,0,"","",NA
"548",1183242,5431283,200403,21,200403,25,"HAWAII",15,"High Surf","Z",1,"KAUAI",0,0,0,0,"","",NA
"549",1183470,5431300,200412,22,200412,22,"ARKANSAS",5,"Winter Storm","Z",42,"GARLAND",0,0,0,0,"","",NA
"550",1183242,5431284,200403,21,200403,25,"HAWAII",15,"High Surf","Z",3,"MAUI",0,0,0,0,"","",NA
"551",1183242,5431285,200403,21,200403,25,"HAWAII",15,"High Surf","Z",5,"MOLOKAI",0,0,0,0,"","",NA
"552",1183208,5430938,200412,19,200412,20,"GEORGIA",13,"Winter Weather","Z",9,"TOWNS",0,0,0,0,"","",NA
"553",1183442,5430939,200408,1,200408,1,"NEVADA",32,"Thunderstorm Wind","C",7,"ELKO",0,0,0,0,"100K","",NA
"554",1183443,5430940,200408,1,200408,1,"NEVADA",32,"Thunderstorm Wind","C",33,"WHITE PINE",0,0,0,0,"","",NA
"555",1183470,5431299,200412,22,200412,22,"ARKANSAS",5,"Winter Storm","Z",41,"MONTGOMERY",0,0,0,0,"","",NA
"556",1165439,5380552,200401,24,200401,26,"MINNESOTA",27,"Winter Storm","Z",48,"POPE",0,0,0,0,"","",NA
"557",1164885,5380530,200401,19,200401,19,"MAINE",23,"Heavy Snow","Z",11,"CENTRAL PENOBSCOT",0,0,0,0,"","",NA
"558",1164885,5380531,200401,19,200401,19,"MAINE",23,"Heavy Snow","Z",17,"CENTRAL WASHINGTON",0,0,0,0,"","",NA
"559",1164885,5380532,200401,19,200401,19,"MAINE",23,"Heavy Snow","Z",32,"NORTHERN WASHINGTON",0,0,0,0,"","",NA
"560",1164886,5380533,200401,23,200401,24,"MAINE",23,"Cold/Wind Chill","Z",10,"CENTRAL PISCATAQUIS",0,0,0,0,"","",NA
"561",1164886,5380534,200401,23,200401,24,"MAINE",23,"Cold/Wind Chill","Z",4,"NORTHERN PISCATAQUIS",0,0,0,0,"","",NA
"562",1164886,5380535,200401,23,200401,24,"MAINE",23,"Cold/Wind Chill","Z",3,"NORTHERN SOMERSET",0,0,0,0,"","",NA
"563",1165305,5380689,200401,17,200401,17,"PENNSYLVANIA",42,"Ice Storm","Z",32,"FAYETTE",0,0,0,0,"","",NA
"564",1165305,5380690,200401,17,200401,17,"PENNSYLVANIA",42,"Ice Storm","Z",31,"GREENE",0,0,0,0,"","",NA
"565",1165306,5380694,200401,17,200401,17,"WEST VIRGINIA",54,"Ice Storm","Z",4,"MARSHALL",0,0,0,0,"","",NA
"566",1165306,5380695,200401,17,200401,17,"WEST VIRGINIA",54,"Ice Storm","Z",12,"WETZEL",0,0,0,0,"","",NA
"567",1165435,5380472,200401,18,200401,19,"MICHIGAN",26,"Winter Storm","Z",1,"KEWEENAW",0,0,0,0,"","",NA
"568",1165435,5380473,200401,18,200401,19,"MICHIGAN",26,"Winter Storm","Z",3,"HOUGHTON",0,0,0,0,"","",NA
"569",1165439,5380555,200401,24,200401,26,"MINNESOTA",27,"Winter Storm","Z",42,"TODD",0,0,0,0,"","",NA
"570",1165439,5380556,200401,24,200401,26,"MINNESOTA",27,"Winter Storm","Z",43,"MORRISON",0,0,0,0,"","",NA
"571",1165437,5380483,200401,30,200401,31,"MICHIGAN",26,"Winter Storm","Z",7,"LUCE",0,0,0,0,"","",NA
"572",1165437,5380484,200401,30,200401,31,"MICHIGAN",26,"Winter Storm","Z",6,"ALGER",0,0,0,0,"","",NA
"573",1165438,5380485,200401,26,200401,27,"WISCONSIN",55,"Winter Storm","Z",23,"ST. CROIX",0,0,0,0,"","",NA
"574",1165438,5380486,200401,26,200401,27,"WISCONSIN",55,"Winter Storm","Z",25,"DUNN",0,0,0,0,"","",NA
"575",1164877,5380418,200401,15,200401,16,"NEW YORK",36,"Cold/Wind Chill","Z",42,"NORTHERN WARREN",0,0,0,0,"","",NA
"576",1164877,5380419,200401,15,200401,16,"NEW YORK",36,"Cold/Wind Chill","Z",43,"NORTHERN WASHINGTON",0,0,0,0,"","",NA
"577",1164877,5380420,200401,15,200401,16,"NEW YORK",36,"Cold/Wind Chill","Z",47,"SCHOHARIE",0,0,0,0,"","",NA
