origin_statefips,origin_countyfips,dest_statefips,dest_countyfips,dest_stateabbr,dest_countyname,n_returns,n_individuals,adj_grossincome
45,13,37,183,NC,Wake County,45,74,3762
45,13,4,13,AZ,Maricopa County,43,84,8530
45,13,6,37,CA,Los Angeles County,43,61,2571
45,13,15,3,HI,Honolulu County,43,108,2297
45,13,45,29,SC,Colleton County,43,82,1764
45,13,12,95,FL,Orange County,41,83,2178
45,13,12,99,FL,Palm Beach County,36,62,4671
45,13,4,27,AZ,Yuma County,35,98,2616
45,13,13,67,GA,Cobb County,35,69,2585
45,13,6,65,CA,Riverside County,34,82,2676
45,13,45,35,SC,Dorchester County,33,51,1257
45,13,45,91,SC,York County,33,64,3039
45,13,48,439,TX,Tarrant County,33,71,2480
45,13,12,109,FL,St. Johns County,32,83,2510
45,13,12,57,FL,Hillsborough County,31,55,2507
45,13,48,29,TX,Bexar County,29,62,1360
45,13,12,11,FL,Broward County,28,42,3204
45,13,12,127,FL,Volusia County,28,45,1847
45,13,37,21,NC,Buncombe County,28,48,1775
45,13,45,83,SC,Spartanburg County,28,51,2306
45,13,45,51,SC,Horry County,27,42,2471
45,13,51,153,VA,Prince William County,27,61,2048
45,13,13,29,GA,Bryan County,26,51,1763
45,13,12,115,FL,Sarasota County,25,41,2111
45,13,12,21,FL,Collier County,24,38,1695
45,13,12,91,FL,Okaloosa County,24,47,1273
45,13,48,201,TX,Harris County,24,44,1011
45,13,32,3,NV,Clark County,23,42,924
45,13,37,49,NC,Craven County,23,55,1310
45,13,39,49,OH,Franklin County,23,34,4621
45,13,13,89,GA,DeKalb County,22,33,824
45,13,8,41,CO,El Paso County,21,44,1240
45,13,12,71,FL,Lee County,21,40,1399
45,13,45,7,SC,Anderson County,21,47,1209
45,13,47,37,TN,Davidson County,21,26,1426
45,13,48,113,TX,Dallas County,21,33,1320
45,13,9,1,CT,Fairfield County,20,32,1502
45,13,36,61,NY,New York County,20,29,2914
45,13,36,81,NY,Queens County,20,25,902
45,13,42,3,PA,Allegheny County,20,29,1175
45,13,47,93,TN,Knox County,20,36,1412
45,13,48,453,TX,Travis County,20,25,1820
45,13,51,59,VA,Fairfax County,20,35,2114
45,15,45,15,SC,Berkeley County Non-migrants,77117,160493,5703044
45,15,45,19,SC,Charleston County,2344,3960,150429
45,15,45,35,SC,Dorchester County,1661,3219,84223
45,15,53,35,WA,Kitsap County,168,295,9408
45,15,45,75,SC,Orangeburg County,156,296,7586
45,15,6,73,CA,San Diego County,145,224,8182
45,15,45,45,SC,Greenville County,110,198,8415
45,15,45,79,SC,Richland County,106,170,4279
45,15,57,5,FR,Foreign - APO/FPO ZIPs,102,177,6095
45,15,9,11,CT,New London County,95,147,5080
45,15,45,29,SC,Colleton County,92,205,4882
45,15,51,710,VA,Norfolk city,90,164,5216
45,15,13,39,GA,Camden County,82,170,4795
45,15,15,3,HI,Honolulu County,77,120,4903
45,15,37,119,NC,Mecklenburg County,77,126,3989
45,15,45,51,SC,Horry County,76,127,6327
45,15,45,63,SC,Lexington County,70,129,4437
45,15,51,810,VA,Virginia Beach city,68,123,3742
45,15,45,83,SC,Spartanburg County,59,109,3894
45,15,12,31,FL,Duval County,58,113,4027
45,15,45,13,SC,Beaufort County,53,103,4580
45,15,51,650,VA,Hampton city,51,79,2640
45,15,37,183,NC,Wake County,49,89,2852
45,15,45,43,SC,Georgetown County,47,93,3688
45,15,51,740,VA,Portsmouth city,46,81,2398
45,15,45,27,SC,Clarendon County,44,87,2890
45,15,4,13,AZ,Maricopa County,43,81,2781
45,15,51,550,VA,Chesapeake city,39,83,2483
45,15,51,700,VA,Newport News city,39,63,1734
45,15,12,57,FL,Hillsborough County,37,64,2910
45,15,45,91,SC,York County,37,62,2149
45,15,6,37,CA,Los Angeles County,36,54,2056
45,15,45,41,SC,Florence County,36,63,1839
45,15,48,201,TX,Harris County,34,63,2274
45,15,51,800,VA,Suffolk city,33,78,2016
45,15,45,7,SC,Anderson County,30,64,2365
45,15,45,85,SC,Sumter County,30,65,1289
45,15,48,29,TX,Bexar County,30,69,2353
45,15,45,89,SC,Williamsburg County,29,68,1339
45,15,12,89,FL,Nassau County,27,61,1657
45,15,45,3,SC,Aiken County,27,55,1603
45,15,45,77,SC,Pickens County,27,56,1257
45,15,13,135,GA,Gwinnett County,25,56,1069
45,15,12,95,FL,Orange County,24,46,1502
45,15,37,51,NC,Cumberland County,24,49,822
45,15,51,59,VA,Fairfax County,24,46,2908
45,15,13,51,GA,Chatham County,23,34,891
45,15,8,41,CO,El Paso County,22,43,842
45,15,12,11,FL,Broward County,22,33,1497
45,15,13,121,GA,Fulton County,22,35,1901
45,15,32,3,NV,Clark County,22,33,1161
45,15,12,71,FL,Lee County,21,43,1230
45,15,42,3,PA,Allegheny County,21,37,2080
45,15,12,9,FL,Brevard County,20,35,1754
45,15,12,86,FL,Miami-Dade County,20,35,678
45,15,12,109,FL,St. Johns County,20,50,2476
45,17,45,17,SC,Calhoun County Non-migrants,4864,9679,333087
45,17,45,75,SC,Orangeburg County,117,237,4532
45,17,45,63,SC,Lexington County,79,142,3773
45,17,45,79,SC,Richland County,47,93,1656
45,19,45,19,SC,Charleston County Non-migrants,146475,278085,17179869
45,19,45,15,SC,Berkeley County,3343,6060,192542
45,19,45,35,SC,Dorchester County,2326,4396,109816
45,19,45,45,SC,Greenville County,312,507,24201
45,19,37,119,NC,Mecklenburg County,293,438,24578
45,19,45,79,SC,Richland County,270,417,14685
45,19,45,51,SC,Horry County,199,304,13979
45,19,45,13,SC,Beaufort County,165,323,31636
45,19,45,63,SC,Lexington County,142,227,8191
45,19,45,29,SC,Colleton County,138,243,7783
45,19,37,183,NC,Wake County,126,188,11219
45,19,13,121,GA,Fulton County,119,159,14798
45,19,13,51,GA,Chatham County,101,163,6796
45,19,45,75,SC,Orangeburg County,98,177,6289
45,19,6,73,CA,San Diego County,93,128,5524
45,19,45,83,SC,Spartanburg County,91,142,6113
45,19,45,91,SC,York County,91,145,7133
45,19,37,21,NC,Buncombe County,89,122,7134
45,19,57,5,FR,Foreign - APO/FPO ZIPs,87,169,5389
45,19,12,31,FL,Duval County,81,136,3940
45,19,45,43,SC,Georgetown County,80,134,7701
45,19,6,37,CA,Los Angeles County,78,97,4196
45,19,47,37,TN,Davidson County,72,96,10226
45,19,17,31,IL,Cook County,71,99,6897
45,19,12,57,FL,Hillsborough County,70,101,3952
45,19,45,3,SC,Aiken County,70,121,4703
45,19,36,61,NY,New York County,68,86,6271
45,19,4,13,AZ,Maricopa County,62,100,4705
45,19,13,89,GA,DeKalb County,62,94,3417
45,19,53,33,WA,King County,62,74,7097
45,19,48,201,TX,Harris County,61,100,3454
45,19,53,35,WA,Kitsap County,61,80,3516
45,19,12,86,FL,Miami-Dade County,60,87,14578
45,19,12,103,FL,Pinellas County,60,90,5058
45,19,45,7,SC,Anderson County,60,103,4720
45,19,11,1,DC,District of Columbia,59,77,4317
45,19,12,95,FL,Orange County,58,110,4755
45,19,15,3,HI,Honolulu County,58,86,3171
45,19,12,99,FL,Palm Beach County,56,91,5272
45,19,37,129,NC,New Hanover County,55,80,4195
45,19,13,67,GA,Cobb County,53,84,3703
45,19,45,77,SC,Pickens County,53,86,3259
45,19,48,453,TX,Travis County,53,66,4299
45,19,51,710,VA,Norfolk city,52,68,2584
45,19,13,135,GA,Gwinnett County,49,77,1878
45,19,42,3,PA,Allegheny County,49,74,2892
45,19,12,11,FL,Broward County,47,77,3691
45,19,37,81,NC,Guilford County,45,75,3044
45,19,48,113,TX,Dallas County,45,60,2707
45,19,9,11,CT,New London County,44,60,2579
45,19,45,41,SC,Florence County,43,70,2364
45,19,12,71,FL,Lee County,42,80,6697
45,19,37,63,NC,Durham County,42,63,2680
45,19,45,85,SC,Sumter County,42,74,1618
45,19,32,3,NV,Clark County,41,71,2042
45,19,42,101,PA,Philadelphia County,41,56,1845
45,19,51,810,VA,Virginia Beach city,40,81,2440
45,19,45,27,SC,Clarendon County,39,58,3330
45,19,45,73,SC,Oconee County,39,68,6366
45,19,48,29,TX,Bexar County,39,67,3044
45,19,8,31,CO,Denver County,38,45,2304
45,19,47,93,TN,Knox County,38,66,2573
45,19,24,31,MD,Montgomery County,37,52,2594
45,19,12,9,FL,Brevard County,36,64,2670
45,19,36,47,NY,Kings County,35,47,2280
45,19,37,67,NC,Forsyth County,35,62,2449
45,19,37,89,NC,Henderson County,35,52,2691
45,19,45,57,SC,Lancaster County,35,54,1554
45,19,51,59,VA,Fairfax County,35,53,2640
45,19,25,17,MA,Middlesex County,34,47,2424
45,19,51,13,VA,Arlington County,34,46,4905
45,19,12,109,FL,St. Johns County,33,73,5966
45,19,36,103,NY,Suffolk County,32,55,2770
45,19,8,41,CO,El Paso County,31,47,1861
45,19,9,1,CT,Fairfield County,31,45,2651
45,19,12,21,FL,Collier County,31,57,5284
45,19,22,71,LA,Orleans Parish,31,44,2153
45,19,24,3,MD,Anne Arundel County,30,46,1848
45,19,6,59,CA,Orange County,29,44,1979
45,19,25,25,MA,Suffolk County,29,34,1541
45,19,51,760,VA,Richmond city,29,41,3187
45,19,1,73,AL,Jefferson County,28,44,1674
45,19,8,5,CO,Arapahoe County,28,45,1902
45,19,21,67,KY,Fayette County,28,41,2743
45,19,39,49,OH,Franklin County,28,42,1621
45,19,45,47,SC,Greenwood County,28,46,1454
45,19,45,53,SC,Jasper County,28,41,1997
45,19,48,439,TX,Tarrant County,27,46,2832
45,19,47,65,TN,Hamilton County,26,42,2837
45,19,12,115,FL,Sarasota County,25,41,3160
45,19,13,39,GA,Camden County,25,37,1284
45,19,51,650,VA,Hampton city,25,36,1084
45,19,37,179,NC,Union County,24,41,2566
45,19,12,127,FL,Volusia County,23,34,1150
45,19,26,163,MI,Wayne County,23,31,1059
45,19,42,91,PA,Montgomery County,23,41,1746
45,19,9,3,CT,Hartford County,22,27,1065
45,19,12,81,FL,Manatee County,22,37,1653
45,19,13,245,GA,Richmond County,22,30,596
45,19,21,111,KY,Jefferson County,22,29,1270
45,19,36,55,NY,Monroe County,22,43,1486
45,19,37,175,NC,Transylvania County,22,40,2811
45,19,39,61,OH,Hamilton County,22,28,1205
45,19,9,9,CT,New Haven County,21,29,1692
45,19,29,510,MO,St. Louis city,21,23,1073
45,19,39,35,OH,Cuyahoga County,21,30,1231
45,19,41,51,OR,Multnomah County,21,28,1266
45,19,45,55,SC,Kershaw County,21,46,1733
45,19,51,550,VA,Chesapeake city,21,35,999
45,19,16,1,ID,Ada County,20,32,1420
45,19,34,25,NJ,Monmouth County,20,32,1771
45,19,36,81,NY,Queens County,20,33,612
45,19,49,35,UT,Salt Lake County,20,34,2364
45,19,51,41,VA,Chesterfield County,20,36,1678
45,19,51,700,VA,Newport News city,20,30,937
45,19,53,53,WA,Pierce County,20,32,1752
45,21,45,21,SC,Cherokee County Non-migrants,18787,38762,992555
45,21,45,83,SC,Spartanburg County,440,901,18617
45,21,37,45,NC,Cleveland County,69,146,2664
45,21,45,45,SC,Greenville County,56,100,1853
45,21,45,91,SC,York County,47,100,1808
45,21,37,71,NC,Gaston County,39,77,1266
45,21,37,119,NC,Mecklenburg County,27,32,869
45,21,45,87,SC,Union County,25,43,692
45,23,45,23,SC,Chester County Non-migrants,10930,22407,545415
45,23,45,91,SC,York County,332,632,11420
45,23,45,57,SC,Lancaster County,103,222,3929
45,23,37,119,NC,Mecklenburg County,37,79,1282
45,23,45,39,SC,Fairfield County,32,63,1547
45,23,45,79,SC,Richland County,28,68,926
45,25,45,25,SC,Chesterfield County Non-migrants,14322,29407,690393
45,25,45,31,SC,Darlington County,124,250,4391
45,25,37,179,NC,Union County,70,133,2523
45,25,45,69,SC,Marlboro County,62,137,2119
45,25,45,79,SC,Richland County,33,56,1334
45,25,37,119,NC,Mecklenburg County,32,56,974
45,25,45,57,SC,Lancaster County,31,61,709
45,25,45,41,SC,Florence County,28,52,1147
45,25,37,7,NC,Anson County,26,50,559
45,25,45,51,SC,Horry County,24,44,1014
45,25,45,55,SC,Kershaw County,20,37,753
45,25,45,63,SC,Lexington County,20,43,973
45,25,45,91,SC,York County,20,30,806
45,27,45,27,SC,Clarendon County Non-migrants,10385,20883,480318
45,27,45,85,SC,Sumter County,210,452,7350
45,27,45,41,SC,Florence County,55,99,2604
45,27,45,79,SC,Richland County,40,62,1223
45,27,45,75,SC,Orangeburg County,31,61,1114
45,27,45,89,SC,Williamsburg County,29,60,1093
45,29,45,29,SC,Colleton County Non-migrants,13416,26932,655440
45,29,45,35,SC,Dorchester County,148,299,4822
45,29,45,19,SC,Charleston County,117,230,5891
45,29,45,15,SC,Berkeley County,63,124,2112
45,29,45,13,SC,Beaufort County,37,64,2247
45,29,45,49,SC,Hampton County,26,55,776
45,29,45,9,SC,Bamberg County,25,47,807
45,29,45,79,SC,Richland County,23,50,715
45,29,45,75,SC,Orangeburg County,20,44,1272
45,31,45,31,SC,Darlington County Non-migrants,21735,44420,1170992
45,31,45,41,SC,Florence County,475,930,16760
45,31,45,25,SC,Chesterfield County,100,189,3929
45,31,45,79,SC,Richland County,61,108,2374
45,31,45,51,SC,Horry County,45,78,2794
45,31,45,61,SC,Lee County,44,92,1301
45,31,45,45,SC,Greenville County,27,48,1075
45,31,37,119,NC,Mecklenburg County,25,54,766
45,31,45,63,SC,Lexington County,25,45,1336
45,31,45,85,SC,Sumter County,21,33,404
45,31,45,55,SC,Kershaw County,20,40,690
45,31,45,69,SC,Marlboro County,20,36,555
45,33,45,33,SC,Dillon County Non-migrants,9697,20348,407046
45,33,45,67,SC,Marion County,87,186,2783
45,33,45,41,SC,Florence County,83,160,3044
45,33,45,51,SC,Horry County,36,73,1928
45,33,37,155,NC,Robeson County,35,92,816
45,33,45,69,SC,Marlboro County,26,60,580
45,33,45,79,SC,Richland County,23,48,621
45,35,45,35,SC,Dorchester County Non-migrants,54092,114159,3650828
45,35,45,15,SC,Berkeley County,1824,3607,98531
45,35,45,19,SC,Charleston County,1712,3016,82534
45,35,45,29,SC,Colleton County,196,390,9816
45,35,45,75,SC,Orangeburg County,167,351,8900
45,35,45,79,SC,Richland County,97,155,3751
45,35,45,45,SC,Greenville County,89,168,5098
45,35,45,51,SC,Horry County,61,117,3271
45,35,37,119,NC,Mecklenburg County,54,87,3041
45,35,45,63,SC,Lexington County,51,109,2901
45,35,57,5,FR,Foreign - APO/FPO ZIPs,48,125,3616
45,35,45,13,SC,Beaufort County,45,82,3212
45,35,37,183,NC,Wake County,32,60,2171
45,35,12,31,FL,Duval County,31,66,1501
45,35,45,27,SC,Clarendon County,31,62,1878
45,35,45,83,SC,Spartanburg County,31,64,1803
45,35,45,91,SC,York County,30,46,1490
45,35,48,29,TX,Bexar County,29,68,2013
45,35,45,3,SC,Aiken County,27,66,1582
45,35,13,51,GA,Chatham County,26,41,1263
45,35,12,57,FL,Hillsborough County,25,53,1610
45,35,12,9,FL,Brevard County,24,61,1641
45,35,45,7,SC,Anderson County,23,49,1451
45,35,45,85,SC,Sumter County,23,32,654
45,35,12,95,FL,Orange County,22,54,1320
45,35,45,43,SC,Georgetown County,21,39,996
45,35,6,73,CA,San Diego County,20,41,1432
45,35,45,41,SC,Florence County,20,39,754
45,37,45,37,SC,Edgefield County Non-migrants,8303,17292,535283
45,37,45,3,SC,Aiken County,267,564,14153
45,37,13,245,GA,Richmond County,45,85,2068
45,37,45,81,SC,Saluda County,28,60,660
45,37,13,73,GA,Columbia County,27,62,1734
45,39,45,39,SC,Fairfield County Non-migrants,7626,14349,385671
45,39,45,79,SC,Richland County,191,384,8843
45,39,45,63,SC,Lexington County,51,95,1951
45,39,45,55,SC,Kershaw County,39,77,1704
45,39,45,23,SC,Chester County,24,55,888
45,39,45,91,SC,York County,23,36,944
45,41,45,41,SC,Florence County Non-migrants,46867,96013,2889366
45,41,45,31,SC,Darlington County,455,910,17016
45,41,45,79,SC,Richland County,197,337,6550
45,41,45,51,SC,Horry County,172,308,12242
45,41,45,89,SC,Williamsburg County,118,246,4131
45,41,37,119,NC,Mecklenburg County,89,146,3881
45,41,45,85,SC,Sumter County,78,150,1965
45,41,45,45,SC,Greenville County,72,130,2965
45,41,45,67,SC,Marion County,71,126,2228
45,41,45,19,SC,Charleston County,68,104,3246
45,41,45,27,SC,Clarendon County,67,133,3184
45,41,45,43,SC,Georgetown County,65,120,10578
45,41,45,63,SC,Lexington County,65,133,3510
45,41,45,33,SC,Dillon County,52,89,1738
45,41,45,15,SC,Berkeley County,51,93,3611
45,41,45,61,SC,Lee County,36,69,1028
45,41,45,25,SC,Chesterfield County,30,65,1148
45,41,45,35,SC,Dorchester County,28,57,1269
45,41,37,183,NC,Wake County,27,44,1637
45,41,45,83,SC,Spartanburg County,25,40,1213
45,41,45,91,SC,York County,25,39,1325
45,41,37,51,NC,Cumberland County,22,48,622
45,41,45,13,SC,Beaufort County,21,40,4059
45,41,45,55,SC,Kershaw County,20,33,1042
45,43,45,43,SC,Georgetown County Non-migrants,23885,46337,1816915
45,43,45,51,SC,Horry County,606,1040,33508
45,43,45,89,SC,Williamsburg County,106,227,3893
45,43,45,19,SC,Charleston County,83,128,10801
45,43,45,79,SC,Richland County,50,94,2983
45,43,45,15,SC,Berkeley County,44,86,1929
45,43,45,41,SC,Florence County,35,65,2078
45,43,37,119,NC,Mecklenburg County,33,50,1553
45,43,45,45,SC,Greenville County,33,51,2293
45,43,45,63,SC,Lexington County,24,42,1688
45,45,45,45,SC,Greenville County Non-migrants,185508,386697,15324238
45,45,45,83,SC,Spartanburg County,2644,5213,143722
45,45,45,7,SC,Anderson County,1395,2750,83923
45,45,45,77,SC,Pickens County,934,1767,50310
45,45,45,59,SC,Laurens County,648,1324,32806
45,45,45,19,SC,Charleston County,300,446,25323
45,45,37,119,NC,Mecklenburg County,273,416,18609
45,45,45,79,SC,Richland County,251,384,11171
45,45,45,73,SC,Oconee County,184,354,31218
45,45,45,47,SC,Greenwood County,143,280,6941
45,45,45,63,SC,Lexington County,136,208,8421
45,45,37,21,NC,Buncombe County,134,196,7657
45,45,45,51,SC,Horry County,129,242,9939
45,45,13,121,GA,Fulton County,105,149,7936
45,45,45,13,SC,Beaufort County,94,173,9240
45,45,45,15,SC,Berkeley County,93,183,6693
45,45,37,183,NC,Wake County,91,152,6399
45,45,45,91,SC,York County,90,153,6537
45,45,13,135,GA,Gwinnett County,71,139,4370
45,45,48,201,TX,Harris County,62,113,3546
45,45,4,13,AZ,Maricopa County,60,108,4313
45,45,37,89,NC,Henderson County,60,94,3617
45,45,12,31,FL,Duval County,56,107,3071
45,45,45,35,SC,Dorchester County,56,104,2937
45,45,12,103,FL,Pinellas County,53,80,2977
45,45,13,67,GA,Cobb County,53,88,3656
45,45,45,21,SC,Cherokee County,53,90,2408
45,45,12,99,FL,Palm Beach County,50,94,2910
45,45,45,1,SC,Abbeville County,50,85,2116
45,45,12,57,FL,Hillsborough County,49,84,2830
45,45,45,3,SC,Aiken County,42,84,2843
45,45,13,89,GA,DeKalb County,41,63,3562
45,45,6,37,CA,Los Angeles County,40,59,1793
45,45,12,86,FL,Miami-Dade County,40,65,3436
45,45,48,453,TX,Travis County,39,53,2436
45,45,37,81,NC,Guilford County,38,61,2042
45,45,6,73,CA,San Diego County,37,65,1643
45,45,12,9,FL,Brevard County,37,63,1606
45,45,13,51,GA,Chatham County,37,55,1724
45,45,37,51,NC,Cumberland County,36,62,1663
45,45,45,87,SC,Union County,36,60,1238
45,45,47,37,TN,Davidson County,36,45,1997
45,45,48,439,TX,Tarrant County,36,83,2794
45,45,12,95,FL,Orange County,35,68,2013
45,45,37,71,NC,Gaston County,34,63,1725
45,45,12,71,FL,Lee County,33,61,3560
45,45,37,63,NC,Durham County,33,53,2697
45,45,39,153,OH,Summit County,33,39,688
45,45,48,113,TX,Dallas County,33,53,6015
45,45,39,49,OH,Franklin County,31,57,1762
45,45,45,43,SC,Georgetown County,31,47,2471
45,45,45,85,SC,Sumter County,31,48,974
45,45,47,93,TN,Knox County,31,63,2172
45,45,1,89,AL,Madison County,29,55,2330
45,45,12,11,FL,Broward County,29,56,3285
45,45,12,105,FL,Polk County,29,56,1436
45,45,26,125,MI,Oakland County,29,56,1709
45,45,48,29,TX,Bexar County,29,46,1751
45,45,8,31,CO,Denver County,28,31,1959
45,45,17,31,IL,Cook County,28,37,1561
45,45,37,67,NC,Forsyth County,28,44,1975
45,45,36,61,NY,New York County,27,33,2411
45,45,45,57,SC,Lancaster County,27,39,1745
45,45,57,5,FR,Foreign - APO/FPO ZIPs,27,48,1460
45,45,12,117,FL,Seminole County,26,40,1096
45,45,37,133,NC,Onslow County,25,38,953
45,45,45,41,SC,Florence County,25,42,1116
45,45,45,71,SC,Newberry County,25,44,1206
45,45,6,59,CA,Orange County,24,45,2315
45,45,8,41,CO,El Paso County,24,37,1582
45,45,37,161,NC,Rutherford County,24,42,1416
45,45,51,59,VA,Fairfax County,24,41,2406
45,45,13,245,GA,Richmond County,23,42,1065
45,45,37,45,NC,Cleveland County,23,37,919
45,45,37,129,NC,New Hanover County,23,41,1316
45,45,51,810,VA,Virginia Beach city,23,42,979
45,45,1,73,AL,Jefferson County,22,41,1555
45,45,12,101,FL,Pasco County,22,59,2756
45,45,32,3,NV,Clark County,22,38,2244
45,45,37,25,NC,Cabarrus County,22,41,704
45,45,37,179,NC,Union County,22,34,1724
45,45,12,83,FL,Marion County,21,38,1193
45,45,12,127,FL,Volusia County,21,29,1090
45,45,37,149,NC,Polk County,21,36,1213
45,45,12,115,FL,Sarasota County,20,33,1270
45,45,13,139,GA,Hall County,20,33,1186
45,45,25,17,MA,Middlesex County,20,26,1181
45,47,45,47,SC,Greenwood County Non-migrants,22918,47308,1343638
45,47,45,45,SC,Greenville County,196,387,10138
45,47,45,1,SC,Abbeville County,154,327,7444
45,47,45,59,SC,Laurens County,131,239,4962
45,47,45,7,SC,Anderson County,74,146,2598
45,47,45,79,SC,Richland County,53,105,2324
45,47,45,83,SC,Spartanburg County,46,80,1561
45,47,45,63,SC,Lexington County,41,76,1914
45,47,45,19,SC,Charleston County,26,36,720
45,47,45,3,SC,Aiken County,25,46,919
45,47,45,65,SC,McCormick County,25,46,998
45,47,45,81,SC,Saluda County,22,39,709
45,47,45,77,SC,Pickens County,21,44,768
45,47,45,71,SC,Newberry County,20,39,749
45,49,45,49,SC,Hampton County Non-migrants,5995,12047,337735
45,49,45,13,SC,Beaufort County,54,103,3179
45,49,45,53,SC,Jasper County,44,88,1973
45,49,45,5,SC,Allendale County,31,55,610
45,49,45,29,SC,Colleton County,25,52,818
45,49,45,79,SC,Richland County,21,45,644
45,51,45,51,SC,Horry County Non-migrants,136052,256790,8173919
45,51,45,43,SC,Georgetown County,535,942,67049
45,51,37,19,NC,Brunswick County,233,386,11713
45,51,45,19,SC,Charleston County,223,307,13527
45,51,37,119,NC,Mecklenburg County,180,249,9379
45,51,45,45,SC,Greenville County,165,266,8813
45,51,45,41,SC,Florence County,162,297,7484
45,51,45,79,SC,Richland County,160,245,6988
45,51,45,67,SC,Marion County,133,255,4029
45,51,37,183,NC,Wake County,121,211,6774
45,51,45,63,SC,Lexington County,99,178,4861
45,51,45,15,SC,Berkeley County,96,151,5139
45,51,37,47,NC,Columbus County,95,196,3074
45,51,45,91,SC,York County,81,133,4337
45,51,37,51,NC,Cumberland County,79,143,5376
45,51,37,129,NC,New Hanover County,77,110,4315
45,51,45,35,SC,Dorchester County,73,126,2870
45,51,45,83,SC,Spartanburg County,65,118,2867
45,51,12,95,FL,Orange County,61,86,2197
45,51,45,13,SC,Beaufort County,60,97,3415
45,51,12,57,FL,Hillsborough County,51,80,2308
45,51,4,13,AZ,Maricopa County,50,83,3506
45,51,45,85,SC,Sumter County,49,70,1630
45,51,37,81,NC,Guilford County,46,68,1556
45,51,12,71,FL,Lee County,45,80,2654
45,51,12,99,FL,Palm Beach County,44,67,3821
45,51,45,89,SC,Williamsburg County,44,75,1587
45,51,12,11,FL,Broward County,40,56,1682
45,51,12,103,FL,Pinellas County,40,58,2356
45,51,12,115,FL,Sarasota County,40,63,2909
45,51,12,31,FL,Duval County,39,60,1578
45,51,45,57,SC,Lancaster County,39,73,1921
45,51,37,67,NC,Forsyth County,38,69,2992
45,51,45,33,SC,Dillon County,38,64,1157
45,51,37,133,NC,Onslow County,37,57,1279
45,51,12,127,FL,Volusia County,36,52,1407
45,51,32,3,NV,Clark County,36,60,2190
45,51,37,71,NC,Gaston County,36,61,1265
45,51,42,3,PA,Allegheny County,36,52,2140
45,51,45,7,SC,Anderson County,36,58,1307
45,51,13,51,GA,Chatham County,34,56,1969
45,51,37,21,NC,Buncombe County,34,48,1301
45,51,45,31,SC,Darlington County,34,55,1509
45,51,12,105,FL,Polk County,32,55,1346
45,51,13,121,GA,Fulton County,32,47,1538
45,51,36,103,NY,Suffolk County,32,50,2065
45,51,45,3,SC,Aiken County,32,58,1434
45,51,17,31,IL,Cook County,31,43,941
45,51,34,29,NJ,Ocean County,31,49,2177
45,51,37,25,NC,Cabarrus County,30,48,1018
45,51,37,155,NC,Robeson County,30,51,993
45,51,12,9,FL,Brevard County,29,45,1421
45,51,12,83,FL,Marion County,29,51,1187
45,51,45,77,SC,Pickens County,29,55,1185
45,51,6,37,CA,Los Angeles County,28,41,1764
45,51,42,101,PA,Philadelphia County,28,39,967
45,51,45,27,SC,Clarendon County,28,49,962
45,51,37,179,NC,Union County,27,52,1649
45,51,9,3,CT,Hartford County,26,37,1782
45,51,24,5,MD,Baltimore County,26,35,1235
45,51,12,86,FL,Miami-Dade County,25,32,1002
45,51,6,73,CA,San Diego County,24,31,868
45,51,51,59,VA,Fairfax County,24,26,1279
45,51,48,201,TX,Harris County,23,41,622
